FAIL:  calculateDin(0, 0, 2, 0, 0)  Expected 0.75, but got 1.
FAIL:  calculateDin(7, 2, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(7, 2, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(7, 2, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(7, 2, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(7, 3, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(7, 3, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(7, 3, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(7, 3, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(7, 3, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(7, 3, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(7, 3, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(7, 3, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(7, 3, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(7, 3, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(7, 3, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(7, 3, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(7, 3, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(7, 3, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(7, 3, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(7, 3, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(7, 3, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(7, 3, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(7, 3, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(7, 3, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(7, 3, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(7, 3, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(7, 3, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(7, 3, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(7, 4, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(7, 4, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(7, 4, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(7, 4, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(7, 4, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(7, 4, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(7, 4, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(7, 4, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(7, 4, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(7, 4, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(7, 4, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(7, 4, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(7, 4, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(7, 4, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(7, 4, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(7, 4, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(7, 4, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(7, 4, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(7, 4, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(7, 4, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(7, 4, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(7, 4, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(7, 4, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(7, 4, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(7, 5, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(7, 5, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(7, 5, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(7, 5, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(7, 5, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(7, 5, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(7, 5, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(7, 5, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(7, 5, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(7, 5, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(7, 5, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(7, 5, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(7, 5, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(7, 5, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(7, 5, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(7, 5, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(7, 5, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(7, 5, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(7, 5, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(7, 5, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(7, 5, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(7, 5, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(7, 5, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(7, 5, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 0, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(8, 0, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(8, 0, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(8, 0, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(8, 0, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(8, 0, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(8, 0, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(8, 0, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(8, 0, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(8, 0, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(8, 0, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(8, 0, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(8, 0, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(8, 0, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(8, 0, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(8, 0, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(8, 0, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(8, 0, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(8, 0, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(8, 0, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(8, 0, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(8, 0, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(8, 0, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(8, 0, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 1, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(8, 1, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(8, 1, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(8, 1, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(8, 1, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(8, 1, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(8, 1, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(8, 1, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(8, 1, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(8, 1, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(8, 1, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(8, 1, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(8, 1, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(8, 1, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(8, 1, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(8, 1, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(8, 1, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 1, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(8, 1, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(8, 1, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(8, 1, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(8, 1, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(8, 1, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(8, 2, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(8, 2, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(8, 2, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(8, 2, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(8, 2, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(8, 2, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(8, 2, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(8, 2, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(8, 2, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(8, 2, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(8, 2, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(8, 2, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(8, 2, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(8, 2, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(8, 2, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(8, 2, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(8, 2, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 2, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(8, 2, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(8, 2, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(8, 2, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(8, 2, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(8, 2, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(8, 3, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(8, 3, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(8, 3, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(8, 3, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(8, 3, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(8, 3, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(8, 3, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(8, 3, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(8, 3, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(8, 3, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(8, 3, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(8, 3, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(8, 3, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(8, 3, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(8, 3, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(8, 3, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(8, 3, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 3, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(8, 3, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(8, 3, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(8, 3, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(8, 3, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(8, 3, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(8, 4, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(8, 4, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(8, 4, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(8, 4, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(8, 4, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(8, 4, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(8, 4, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(8, 4, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(8, 4, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(8, 4, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(8, 4, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(8, 4, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(8, 4, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(8, 4, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(8, 4, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(8, 4, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(8, 4, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 4, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(8, 4, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(8, 4, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(8, 4, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(8, 4, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(8, 4, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(8, 5, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(8, 5, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(8, 5, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(8, 5, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(8, 5, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(8, 5, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(8, 5, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(8, 5, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(8, 5, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(8, 5, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(8, 5, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(8, 5, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(8, 5, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(8, 5, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(8, 5, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(8, 5, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(8, 5, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(8, 5, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(8, 5, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(8, 5, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(8, 5, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(8, 5, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(8, 5, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(9, 0, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(9, 0, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(9, 0, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(9, 0, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(9, 0, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(9, 0, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(9, 0, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(9, 0, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(9, 0, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(9, 0, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(9, 0, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(9, 0, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(9, 0, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(9, 0, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(9, 0, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(9, 0, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(9, 0, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(9, 0, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(9, 0, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(9, 0, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(9, 0, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(9, 0, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(9, 0, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(9, 0, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(9, 1, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(9, 1, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(9, 1, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(9, 1, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(9, 1, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(9, 1, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(9, 1, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(9, 1, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(9, 1, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(9, 1, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(9, 1, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(9, 1, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(9, 1, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(9, 1, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(9, 1, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(9, 1, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(9, 1, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(9, 1, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(9, 1, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(9, 1, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(9, 1, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(9, 1, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(9, 1, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(9, 2, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(9, 2, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(9, 2, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(9, 2, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(9, 2, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(9, 2, 0, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 2, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(9, 2, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(9, 2, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(9, 2, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(9, 2, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(9, 2, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 2, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(9, 2, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(9, 2, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(9, 2, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(9, 2, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(9, 2, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(9, 2, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(9, 2, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(9, 2, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(9, 2, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(9, 2, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(9, 2, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(9, 3, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(9, 3, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(9, 3, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(9, 3, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(9, 3, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(9, 3, 0, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 3, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(9, 3, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(9, 3, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(9, 3, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(9, 3, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(9, 3, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 3, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(9, 3, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(9, 3, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(9, 3, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(9, 3, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(9, 3, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(9, 3, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(9, 3, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(9, 3, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(9, 3, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(9, 3, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(9, 3, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(9, 4, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(9, 4, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(9, 4, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(9, 4, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(9, 4, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(9, 4, 0, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 4, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(9, 4, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(9, 4, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(9, 4, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(9, 4, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(9, 4, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 4, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(9, 4, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(9, 4, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(9, 4, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(9, 4, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(9, 4, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(9, 4, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(9, 4, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(9, 4, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(9, 4, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(9, 4, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(9, 4, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(9, 5, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(9, 5, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(9, 5, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(9, 5, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(9, 5, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(9, 5, 0, 0, 7)  Expected 3, but got null.
